-3.351589102479272247e-02
8.973166937179222202e-01
4.629247535530302549e-01
1.036242005708261082e+00
1.038653923390180589e+00
9.729310651880390681e-01
-1.150821565461558338e+00
-6.414948529018663637e-01
-1.181955397428928967e+00
-9.157158000154249633e-01
-5.455250263273412337e-01
