-2.615739898119977952e-02
1.090828527045963670e+00
5.458539643088444748e-01
1.172147284619854402e+00
1.235072632554461425e+00
1.124639738835723435e+00
-1.129984309190714242e+00
-7.168098382075616115e-01
-1.158443821692415110e+00
-1.162568862076029053e+00
-9.226471329291128232e-01
