4.049200022616861877e-02
-9.499214864426898108e-01
-4.819886977245170234e-01
-1.006018636514260933e+00
-1.002740508087128557e+00
-8.667679352505207602e-01
8.674589205858582730e-01
5.312944560844931052e-01
8.714116581869797429e-01
9.980426449376678111e-01
8.797168031948759959e-01
